reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,sentiment,review_length,helpful_votes,total_votes,helpfulness_ratio,review_time,days_since_review,freshness,baseline_score,aco_score
A1RPTVW5VEOSI,B00000K3RI,Michael J. Edelman,"[103, 109]","The ETX is in many ways a marvelous little scope. Optically, it's far and above most 90mm catadioptric scopes, like the Celestron 90. Mechanically, though, it leaves a bit to be desired. There are a few too many flimsy  plastic parts, the clock drive is not terribly accurate, and the drive  clutch has way too much slop in it.The human engineering aspect leaves a  lot to be desired as well. The finder scope is almost impossible to use as  set up. The mount makes it impossible to view though the scope or finder in  many orientations.  What Meade tried to do here is create a clone of the  $4,000 Questar at a bargain price. Optically they've done well (though it  still falls short of a Questar) but in copying the mechnical design opf the  Questar they had to leave out precisely those details that make the Questar  such a pleasure to use.The $599 price is a little misleading. While  designed for tabaletop use, unless you have a cast concrete tabletop you'll  need a solid tripod to support it, so you can add another $150 right there,  bringing the actual cost to more like $749. And for that price there are a  lot of good choices around. They make not look as slick, but they're a lot  more usable.",3.0,"Optically excellent, mechanically...well...",950140800,"02 10, 2000",0.1337454212454212,218,103,109,0.9363636363636364,2000-02-10,5274,0.043872371283538825,54.77849535722314,0.9460150423208753
A2Q5OH3DGQGMXD,1400532620,"Rob ""riverstone""","[161, 171]","I have been an Amazon fan for a long time. My first attempt at owning a Kindle resulted in two failing devices for which I eventually obtained a refund.My birthday is today; my brother asked me what I wanted two weeks ago and I told him the Kindle. Unfortunately at that precise moment Amazon was right in the middle of rolling out the new Wi-Fi only Kindle and all models were unavailable.  So, I went for the barnes & noble nook Wi-Fi only.Considering my previous experience with the Kindle, I tried not to get too excited. I went on the net to read reviews of the nook and was fearful. I read that it was buggy, that it lagged when you changed pages, that the touch interface was not all that responsive.All of this was wrong; the page turns are quick and do not interrupt the flow of reading.  The touch interface is very nice and I like seeing my book covers in color. When you choose the Cover Flow, your books slide by with the touch of a finger and you simply tap on the book you want to read at that moment.  This was surprisingly helpful when I went to make purchases on the B&N; Store. I know you don't judge a book by its cover, but how many times has a nice colorful packaging led me to a book I wanted to read, uhm; many times. I was really intrigued with the ""swipe"" page turn that you used the touch screen for, however this did not seem to function correctly on the store model or on my own nook. Strangely, after a period of time, it now works perfectly. A representative told me it simply had to adapt to my touch...I don't know how much I trust that statement, however when she turned a page on the display nook it responded to her very well. (Perhaps it was a learning curve?)Side-loading documents: Wow, if you have any epub or pdf documents all you have to do is side load them and voila.  I do recommend a free program called Calibre, which organizes your books, helps you edit the tags, add a color cover, or convert to epub. Pdf is not very easy to read on the nook, but if you convert to epub it goes smoothly, unless there are alot of photos or images, which lessens the accuracy of the conversion. Calibre has even converted files like, Word-Doc, Html, Palm, etc. Calibre will let you pick and choose books to upload to the nook directly from the program; in other words it 'sees' the nook.Drawbacks to the nook: The battery life, that nifty little color touch screen eats the battery power like mad.  B&N; claim that you get 10 days, cut that in half. I do not know if this is because I use the touch screen to do my page turns or not,(the other option being the side buttons) but I am leaning toward, maybe? LCD screens notoriously use power; but using the page turn function does not require the back-light to be on, so I am not sure how it is eating up the battery so badly. It is honestly not that much of a problem for me. I am around my computer so much that it is unlikely a day will go by without it being attached to the CPU or an outlet next to my bed. I have gone almost four days with not re-charging; and I could see that little power icon decrease at least to slightly more than half in that time.Oh - and that nifty little cover flow on the color screen.  Don't expect it to work for Your Documents.  (There are two libraries, the B&N; purchased books and your side-loaded books or documents.) Also there is no way to sort your documents to your specification so you either sort by author, title, or the date you loaded them, very annoying if you build up a nice library; which is highly likely considering you can add an SD card to your nook and increase memory to 16 maybe 32 gigabytes. Speaking of which with that ability to increase memory, it would have been nice if the MP3 Player interface were a little more sophisticated.  An interesting ability is to play an unabridged audio-book and read the book at the same time. I am not sure who would do that, but then again I understand spoken Spanish more than I am capable of reading it.  This might be useful to me in that area, if I can find the matching audio-book/ Spanish-book. (Nuance in foreign language is often lost in English translation.)Never having owned a functioning 3G eBook-reader, I never really missed it with my home Wi-Fi. I have discovered several places close to where I ""haunt"" which have AT&T; free to my nook. I already have a huge collection of books lined up for me to read... so feeling a ""need"" for the 3G seems unlikely. I have always done this, collected books that line up, ready for me to read. (By the way... the in store B&N; Wi-Fi connection has s*cked at every B&N; store I have been to. Amazingly Border's free Wi-fi worked better, I just couldn't buy through the B&N; store. I had to go to my smart phone, buy the book, and it uploaded.)So how do I feel about my nook; I absolutely love it! To be fair however, had I received a functioning Kindle, I would have felt the same way about it, I am certain. I think the Kindle has deficiencies with the lack of a touch/color interface and the side loading documents ability. However, that screen kills the battery as I stated.  The reason for liking the separate touch interface is that you don't want to touch your e-ink screen; I don't see how Sony's all touch interface e-reader is going to be popular when you are smudging your read screen all the time, though I must admit I would like to try one out.The nook is comfortable in all sorts of positions, laying in bed, on the couch, holding it next to you; even laying it away from you and increasing the font so that you could read without holding it. I highly recommend a reading light, especially if you had grown accustomed to reading LCD screens in the dark (my kindle program on my Android phone.)It is rather frustrating, I would have preferred a Kindle simply because I was impressed with Amazon customer service when my Kindle malfunctioned.I do recommend the nook. It would be nice if they would lessen DRM restrictions so I could buy books from Amazon or any other place for that matter.SincerlyR",5.0,nook wifi is it a worthy e-reader? I think so!,1282089600,"08 18, 2010",0.1378512610577827,1125,161,171,0.936046511627907,2010-08-18,1432,0.7403915881073242,281.7035723401982,0.945696059794394
A3KKOBGO2ZQY3P,B00000JSGF,"Ernest Kim ""An Average Joe""","[29, 30]","The Diamond Rio 500 is simply the best bet out there for anyone buying a MP3 player for the first time or buying one as a gift.  It's also far and away the best bet for Macintosh owners.As others have noted, the only  downsides are the lack of an AC adapter and the horrible headphones that  come with the unit.  This may be a bit subjective, but the design of the  unit itself is also a bit uninspiring.The unit is, however, extremely  small, light, and portable.  You won't mind taking it with you in your coat  pocket, although I'm not quite sure if it would be appropriate for jogging  (I wouldn't know where to put it).  Don't be fooled by the packaging which  is overly large and cumbersome, the device inside is smaller than it  appears.Oh, one last nitpick, battery life is pretty short.  I would  recommend using two sets of good rechargeable AA batteries, otherwise  you'll be buying new batteries every other day!The Rio is a lot like an  IBM ThinkPad.  It's perhaps not the sexiest device on the market, and it's  a little bit more costly than some other options, but it does everything a  bit better than the competition and will last (making that bit more you  spent up-front more than worthwhile).",4.0,A Great First Time Buyer's Device,954892800,"04 5, 2000",0.2058267625231911,215,29,30,0.935483870967742,2000-04-05,5219,0.0538433647570703,54.048788499562,0.9451262291765825
A3N7T0DY83Y4IG,0528881469,C. A. Freeman,"[43, 45]","Well, what can I say.  I've had this unit in my truck for about four days now.  Prior to that I had a Garmin 755T non-truck GPS.  One of my favorite features in that unit was the ability to plan a route by determining mileage using the stop or via feature.  What I would do is using a map I would route myself several different ways forcing the unit by putting in stops or vias at different locations along the route, otherwise, like most GPS 's, it determines what it thinks is the best route.  I could add up to 10 Via's or stop points for each route and then based on mileage and other factors determine which is the best route to take.  Multiple stops and the ability to route was the most important reason for having the Garmin.  However it was not truck specific.  And considering I am now hauling strictly hazmat I wanted something that would take that into consideration.  After perusing various forums, review sites, and word-of-mouth my choices boiled down to the Garmin 465T or the RAND McNally Intelliroute TND 700.  Even though it was quite a bit more than the Garmin I chose the TND 700 for several reasons.  The main one being the extra screen size, and its ability to coordinate with the RAND McNally truck atlas and also its ease of updating.Now on to my first impression of the TND 700.  It seems to be an aesthetically pleasing and durably built unit.  The first thing I noticed was it's very slow to boot compared to my old Garmin.  Whether this is unique to the TND 700 or is common amongst all truck specific gps units I cannot tell, but it's really not that big of a deal.  The second thing I noticed was the overwhelming wealth of information put forth.  That might explain why the manual (available via the TND dock) is well over 100 pages long.....  There is somewhat of a learning curve with this unit.  The next thing I noticed was the complexity of entering routes.  As previously mentioned I like to force it into my preferred routing by the use of stops or vias.  That was a big no go with this unit.  While you can enter multiple stops or vias it is nowhere near as user-friendly as my old Garmin.  Furthermore there is no way you can determine total mileage on the route that you have chosen, as I could with the Garmin.  Totally flummoxed by what appeared to be an omission of one of the best routing tools a trucker could have I went online and verified through an expert source connected with RAND McNally that no, that feature was a couple updates down the line and was not available at this point.  Unbelievable.  Also forcing the unit to follow a specific route can be very challenging.  For a unit of this price, and feature laden, I find this totally unacceptable.  I am still mulling over selling this unit  and buying the Garmin 465T.  I really do like this GPS, the screen is magnificent, and the volume is awesome.Another thing I've noticed, which I do not think is unique to this unit, is some of the weird routing that it does.  I've never owned a truck specific GPS before but after playing with this one for a couple of days I get the impression that what RAND MacNally (and the others that use Navteq) has done is take a plain old car specific Navteq map and a road atlas with truck restrictions and made notifications on the map.  In most databases there is not a 100% thorough listing of every road in the country.  What I mean is that this unit will route you down roads you don't belong on.  Today while coming home it tried routing me on several  9 ton County roads.  What that means is that a truck is limited to 73280 unless the road is posted at 10 tons.  County roads do not have that restriction listed in the RAND McNally road atlas, so I believe that is why it is not listed.....  Also unacceptable in a unit of this price and sold as truck specific.  However I'd be willing to bet the other truck specific units are the same way as no one has ever done a truck specific version of NavTeq.Another bone I have to pick is the POI's. Not only the truck specific ones but the others all seem to be somewhat outdated.  I think the Garmin, at least the ones that I have used, are more current.  It would also be nice if I could add my own POI'sTo sum it up I will keep this unit a little longer to see if I can make it workable.  If not I will go back to Garmin.  I like the concept and I like the unit but at this point I'll have to say I am somewhat unimpressed.pros:Large screenterrific imagesoutstanding volumecons:inability to determine route mileage by multiple stops and viasa somewhat outdated POI information.Non-truck specific routings.Cost.",3.0,1st impression,1283990400,"09 9, 2010",0.0994635322483423,846,43,45,0.9347826086956522,2010-09-09,1410,0.7443799854967368,211.94465653161018,0.9444191376005923
A3M88BYKRP2ALY,B00001P505,Atul Varma,"[43, 45]","I love these headphones; they've got superb sound (particularly the bass region--I didn't know headphones were capable of this kind of bass!), they're very portable, inexpensive, and the accessories &amp; features it comes with are great.  They're also very comfortable (particularly because of the foam pads that secure the phones behind/above your ears), although I have a small head and I've heard that these phones don't fit so well on bigger heads.  I also like the way they look, and the lifetime warranty is a nice bonus.",5.0,Great headphones!,972691200,"10 28, 2000",0.3156372549019608,87,43,45,0.9347826086956522,2000-10-28,5013,0.09118926758520662,22.085402282795705,0.9444178144805033
A2V7EO331SFUF6,B00000K4KH,D.B. Spalding,"[100, 106]","As one reviewer pointed out succinctly, this is a deterrent. Get up and leave your  laptop for a few minutes, this lock makes a good deterrent from the casual, opportunity-driven thief. No, it won't prevent someone vandalizing your laptop. No, it won't stop a thief with a good cable cutter. So if you see anyone at the cafe or library with a cable cutter, think twice. Oh, you would anyway? I thought so. Some reviewers here must think you have no common sense.  So let's assume you do. You're considering this one because it's a very AFFORDABLE deterrent. Another Kensington with an alarm may appeal to you if you want wander a few feet out of sight of your laptop, and want an audible alarm if someone tries to yank it off -- but then, who in their right mind will try to defeat a laptop with an alarm in a library? It's all a matter of risk assessment. If you think you may be leaving your laptop in a place where passersby possess industrial-grade cable cutters or the knowledge to defeat alarms, then perhaps you don't want to leave our laptop at all.So this affordable little cable is a suitable deterrent where you feel it's appropriate for the risk. A relatively benign public location ... your place of work where your laptop isn't accessible to anyone but employees and staff ...  a hotel, where only the staff have access to your room. These are places where the risk of theft is minimized, and this easy-to-use cable lock is probably quite appropriate.",5.0,"Nice deterrant, for the price, but don't expect this to do more",1136073600,"01 1, 2006",0.1631302521008403,262,100,106,0.9345794392523364,2006-01-01,3122,0.434010152284264,65.88292996090935,0.9442132453495231
AEPTZ4SG6U3UE,8918010656,"V. M. ""Staring into the Beyond""","[14, 14]","Here's what you want to know.The stand is FINE.  There are only 5 working buttons on this.  This is the power button, a brightness button(s), and volume buttons.  There is no other screens, setups, no calibrations, etc.  All of that has to be done on your PC connected to this.  It is literally a straight monitor.  As advertised, not 1 dead pixel.Resolutions excellent.There is a powerbrick with this item (just an FYI).  Haven't had any issues with it.To mount the monitor on the monitor mount, put the backend on first, then put the big base on the 4 feet, screw them in (recommend using a drill on a very low setting to affix it.  The DVI connector is a good length.I'd recommend it. Went from a dual monitors at 1920x1080 (24 inch) to this beast.  Night and day.  I can have two documents up side by side with room to spare (my girl reviews allot of documents, and she was liking this hunking thing too).  It is a ""Large"" monitor (comparable to a 30 inch TV).Yes the instructions are in Korean, who cares.  The box has the whole sparta theme on it, don't care either.  It is a good monitor, good response time, awesome resolution.I would do this monitor at 2560x1600 vs a 4k monitor for 4 reasons.1) 4k monitors are $1,000+.  Yes there are cheaper ones but there cheaper because...2) Most 4k monitors run at 30hz.  Basically it means that the monitor can only display 30hz.  THIS monitor displays at 60 hz (which is fantastic).  To clarify, essentially hz is pretty much how much fps a monitor can display per second.  Now you can have a 4k monitor but if your graphics card is kicking at 1000 fps, your monitor will only support 30 fps of it (its a dumbed down version of it but hz matter, and you want at least 60, if not more3) 4k monitors may require more than 1 connection (aka 2 dvi port connections) to run well.4) 4k is still reaaaaly new.  There working the bugs out regarding creating a gaming 4k monitor that isn't over $1000.This is a 30 inch monitor, well under the 700 to 800 pricerange of other monitors that do the same thing as this one.To the gamers out there, loaded up counter strike, awesomenauts, eve online, all ran at this resolution, full screen, no bars.",5.0,Excellent Monitor,1392076800,"02 11, 2014",0.1899753487253487,396,14,14,0.9333333333333332,2014-02-11,159,0.9711747643219725,99.52362086159516,0.9429553836225076
A3CZV7DEX2ARGE,9966338926,"Mystery Maven ""Lefty39""","[14, 14]","Original Review: This cable does the job but beware if you are looking for anything longer than the ASUS brand cable that came with the Nexus 7 It's the same length. But the price is right and the cable seems sturdy enough.Update: We recently made a trip and I took this cable along, along with the original ASUS charger. Big mistake! As noted in other reviews the cable was incredibly slow in charging my Nexus 7. I left it plugged in overnight and it was only at 22% the next morning. When I returned home I tried the charger with this cable and found that after 10 minutes the batter charge increased from 85% to 86%. Using the same charger and the original ASUS cable for the same 10 minutes, the battery had increases from 86% to 89%. I left the Nexus 7 connected to the charger with the ASUS cable and it reached 100% charge after about an hour.The cable works fine for copying music and image files back and forth from my PC but it is sorely deficient as a charger cable. Ergo the downgrade in my rating from 4 to 2 stars.",2.0,"Not so good cable, 40"" long - update",1361750400,"02 25, 2013",0.0556878306878306,195,14,14,0.9333333333333332,2013-02-25,510,0.9075416968817984,49.224140715225744,0.942955254725713
A1HW4M029I31C8,B00001WRSJ,"Ancient Mariner ""Proud Republican""","[14, 14]","Many years ago, I bought an earlier generation of these phones which I used for many years on business travel with an AIWA portable CD player to while away the hours.They disappeared after use by four of my kids while I was between trips. This new pair is once again a superbly made and designed high fidelity gift to anyone wanting really superb sound.Simply plugging them into a good receiver pumping out DVD sound, and you are instantly into the world of outstanding sound from the DVD and isolated from the sounds in your environment.  The bass, mid and high frequencies are perfectly balanced and extend across a wider range than my large Boston Acoutic 150 speakers. After suffering with the sporadic connection failures and static in the individual plugs on the earpieces of a $300 Sennheiser earphone set (now gone into the trash) I'm happily back with Sony's V6 technology.The sound is better than the Sennheisers when they were new. The bass in the Sony's is spectacular and clean for any price range headphones.If these wear out before I do, I'll get another set of the same ones.  As long as Sony keeps making the MDR-V6, I'll keep buying them.The listing fails to mention that a very nice leatherette drawstring carrying caseis included to hold the phones and spiral wound cord when folded, just like the one that came with my first set many years ago.",5.0,Still the best buy. Worth ten stars.,1155772800,"08 17, 2006",0.3079274891774891,237,14,14,0.9333333333333332,2006-08-17,2894,0.4753444525018129,59.67915131875316,0.9429543792557458
A2T049UQONS0OY,B00000JYLO,Larry VanDeSande,"[14, 14]","I have used this camera since the late 1990s for mostly professional purposes. I write and edit a newsletter for a state agency and am often asked to take photos at award programs and/or to accompany job announcements, often with almost no prior notice.Of all the cameras I looked at in the 1990s, this was the one that best suited my needs. The reasons for that follow:1. Shooting photos on a diskette was easier than engaging software and changing documentation from the camera to a file on my PC.2. The 10X zoom is very accurate and allowed me to do adequate work even when I could not get close to my subject.3. The camera is flat out easy to use and has a large viewfinder, a large left hand grip, and big button to press when shooting pictures.Before I bought this camera, I worked for three decades for newspapers and in communications offices of governmental and nonprofit agencies doing the same kind of work I do now. In all those years I never used a camera that was as easy to use as this one, nor did I use one where transmitting the product from the equipment to e-file was easier.Having said that, this is a low resolution camera that will not always give good results. It is adequate for head shots and has always come through for me in events.But I've taken photos of my cats at home where their eyes look more like diamonds than eyes, and I took some pictures of the Christmas tree where the lights looked more like the stars or snowflakes than lights on a tree.So don't buy this to create award-winning photography. For all the same reasons, it doesn't produce very good hardcopy photos.But this is a great camera for someone that needs to take pictures right now and get an adequate product online fast. That's my mission at work and this camera has always helped me achieve it.In addition, the battery charger works fast and I've never had to pay a dime to get anything fixed in more than a half-decade of use. I don't know how this stacks up in the camera industry but it's a lot better than most of the electronic equipment I use in the office or at home.",4.0,"Good camera for fast performance, low resolution results",1124755200,"08 23, 2005",0.3214360119047618,381,14,14,0.9333333333333332,2005-08-23,3253,0.41026105873821606,95.66625760099409,0.9429542474211324
A2I6KBFBFIORH7,B00001OXQ9,"edcaroleg ""Ed & Carole G.""","[14, 14]","We were moving and didn't want to leave the Bose 161 speakers (that I had installed in every room of our home.)  I looked for speakers that were less expensive to leave in their place, and took a chance on these Audio Source LS 200 speakers based upon the reviews here in Amazon.com. Although the reviews were good, one doesn't expect ""real"" quality at this price. You cannot imagine our surprise at the quality of the sound these speakers reproduced! They are not as spacial as the Bose but their dynamic and acoustic range is excellent.  Like the Bose they fall off rapidly below about 80Hz but are very linear up to the audible limits. (If you want more bass add a sub-woofer.)",5.0,These Speakers Are A Bargain!,1072483200,"12 27, 2003",0.2283333333333333,123,14,14,0.9333333333333332,2003-12-27,3858,0.30058013052936916,31.11556169929901,0.9429540252485946
A3VONQL7YW8UPM,B00000K3RI,Geoff Ables,"[14, 14]","I read all the reviews before buying ... and was a little worried that it might not meet expectations.  But it has worked out great.It was a thrill to see Saturns rings and view Jupiter.  The moon comes through bright and clear.  You can see other heavenly objects (even galaxies!) with it.  You won't see galaxies and nebula in the same detail as you do in books - but you'll see the dim shading of them in parts of the sky.It's compact and portable - so you can bring it to the beach, etc.  Our neighborhood is way to bright to use it for much night-sky viewing - so portability was a must.A scope that gave a better view, at the same price, would have been too big.  And a better portable would have cost too much.  This one was just right for us.  If price is not a problem, get a better portable scope.  If size is not a constraint, then spend less on a larger scope.  Otherwise, this one will do fine.MUST HAVE ADD ONS: A tripod (see my review there).  The computer controller (you'll NEVER find a lot of the night sky objects without one).  One or two good night sky books (to help you find cool objects like binary stars and galaxies).COMPLAINTS: It would be nice for this (and all scopes) to see some pictures of how night-sky objects will really look with it before buying.",4.0,Great Amateur Scope!,1039651200,"12 12, 2002",0.2440617913832199,240,14,14,0.9333333333333332,2002-12-12,4238,0.23168963016678756,60.352271188720835,0.9429538857022072
AN30G4IKL1BMZ,B00000J4VK,Stanward S. M. Oshiro,"[14, 14]","This is the best camera bag I have purchased, especially since it has the quality of any other Case Logic product, superb!I own an old Toshiba PDRM1 digital camera, and in this neat little bag, there is a protected pouch for the camera, two storage areas for digital media, and a storage for 4-AA (or AAA) batteries.I think this bag is super convenient, since I can carry my extra SmartMedia cards and spare 4-AA batteries.  The size of the bag is small enough to fit in my travel bag, but yet, has a lot of storage space for all the necessities of a digital camera.I highly recommend for a small digital camera like my Toshiba PDRM1.  Dimensions of my camera: 4-3/4&quot; long by 3-1/4&quot; high by 1-1/2&quot; deep.  This camera is a perfect fit for this particular bag.",5.0,High quality for a camera bag,991526400,"06 3, 2001",0.1503260869565217,138,14,14,0.9333333333333332,2001-06-03,4795,0.1307106598984772,34.80359252004708,0.9429536811565815
A1J87C2DKBO441,B00000JSGF,A. Evans,"[14, 14]","I don't know about the rest of you but I have been researching products to allow me to play music for about 2 months and I've had a hard time making a decision.  I've looked a mp3, minidisc, and regular cd players.  I finally chose to jump in and buy this mainly because I didn't want the mp3 craze to pass me by :^).  Here's what I think:Styling:  Look good.  It is almost exactly the size of a cigarette box but the depth is about 3/4 less.  The clippable pouch that comes with it is okay but you need to undo the velcro tie to turn it on and completely pull it out to vary the volume.  The pouch is quite cushion-any and probably saved me when I dropped it.  It does feel and look durable.  The blue backlit screen looks attractive.  The mp3 file names scroll across the screen rather slowly but, again, a minor point.Sound:  Apart from the miserable headphones (my main problem was static as the headphone jack swiveled around the entry socket) the sound is good to great.  I wasn't looking for &quot;knock your socks off&quot; sound anyway but I am quite happy with it.  The highest volume setting is not as loud as I'd like it but it doesn't bother me to any great extent.Loading music:  Loading is quick thru the USB port.  I use  RealJukebox Plus (the one that costs money) along with an add-on to manage music loading and I am very happy with it.  I didn't like the Rio Audio Manager but it works fine.  Setup was a piece of cake.  Very intuitive and fast.Memory:  64MB allows me to place almost any CD I have in memory.  I have a mixture of 128KBS and 192KBS sampling rates on my mp3s and at 192 a single CD is about all that fits on there.  The expansion port for memory upgrades will come in handy.Overall:  Nothing really to complain about.  A nice little gadget that I'm very happy with.",4.0,This was a tough decision,971827200,"10 18, 2000",0.2913961038961039,335,14,14,0.9333333333333332,2000-10-18,5023,0.08937635968092816,84.0785264492276,0.9429535974287491
A1WVMDRJU19AFD,B00001W0DD,ODB,"[56, 59]","Real clean highs, and good clean lows.  Deep deep bass doesn't penetrate that loudly with these phones, they still are better than everything else in their price and size range.Most suited for portable digital music  devices.  Some of the other &quot;studio&quot; headphones suck up all your  portable player's amperage, this one needs less juice to give you louder  sound.I use them with a mp3/fm player, and have found that the mdr's  long cord makes for great FM reception, (even when most of its length is  folded up somwehere).These headphones have a weak spot on the headband  where two peices of plastic meet.  I broke it on one side, duck-taped it  fixed, and then broke it on the other side as well, (just for stuffing it  in to a jacket pocket).  So don't test the plastic.  It can't take  pressure.Before you get these ones, look at the Sony MDR-501LP  headphones listed in 'similar products'.  They look like great sounding  headphones...",3.0,meant for house- not meant for pocket- good for music.,958780800,"05 20, 2000",0.1802631578947368,159,56,59,0.9333333333333332,2000-05-20,5174,0.062001450326323426,40.0438994853886,0.9429535419774214
AYWIO6OYAGFGQ,B00000J434,"pm444 ""pm444""","[14, 14]","I tried the chintzy cover that came with the Palm V, but it does not offer enough protection.  Then I tried the &quot;slim&quot; leather case from 3Com, and it's OK, but bulky, and the strap that closes it is inconvenient.  Finally managed to find the hard case at CompUSA, and like it the best.  OK, it's not perfect.... you do have to remove the V or put it on a book in  order to HotSync, but so what?  For my money, the hard case is the way to  go.",5.0,Best Case for the V,946425600,"12 29, 1999",0.0351851851851851,89,14,14,0.9333333333333332,1999-12-29,5317,0.03607686729514137,22.501148846453415,0.9429534894639124
A3A48XEYWLWH7T,B00000JBUI,John IV,"[27, 28]","Once upon a time I got sick of the gunk build up on all the mice and trackballs I had used, it got to the point where they would bump and jump on the mouse pads.  I was intrigued when I saw the technology used in the  Trackman line, detecting position using the tiny dots on the ball.  Now  having used the FX Trackman at home and at work for over 3 years, I find  that it is the still the best input device of its kind, including the new  MSFT optical mice. Once one gets used to the button placement and develops  the dexterity to utilise the trackball, constantly smooth and consistent  movement will reward them. With no moving parts for the tracking assembly  the user only rarely [once a year?] has to pop the ball out and clean the  sensors. This trackball does very well in digital art work with Photoshop  and is especially excellent when used to play classic trackball arcade  games through Mame32 emulation, Missile Command, Tempest, Centipede,  Arkanoid, etc. The tertiary buttons are recognized and used as scroll wheel  counterparts in Win2k; it's a nice fluff feature. My only wish would be  that Logitech eventually upgrade them to use USB so I can plug them into my  MSFT keyboards. Otherwise, highly recommended.",5.0,Still Unrivalled as Best Trackball Device,959040000,"05 23, 2000",0.2425228475228475,217,27,28,0.9310344827586208,2000-05-23,5171,0.06254532269760693,54.559025663244775,0.9406309977185477
A1AC0ZLC6SVXSD,B00000J4FS,"Amrit Tiwana ""www.bus.iastate.edu/tiwana""","[66, 70]","A quick take on my perception of the good and bad points of this device, and some suggestions from a vetran Palm upgrader (I've returned and repruchased these machines a little too many times!)There are a few  things I love about this device:1. You don't end up changing batteries  all the time like you did with previouis models 2. It costs lesser than the  Palm Vx 3. Synchronization with outlook 2000 is flawless 4. The screen is  very readable in bright outdoors 5. The battery lasts and lasts (they  aren't energizer bunnies!)Things I do not like about this:1. The  choice of cases for this are kind of lousy. 2. Applications built into this  device could have been a little more intuitive.Overall perceptions:1.  Good value for the money 2. Buy a spare docking cradle if you move this  between home and work PCs (accompany sells them for dirt cheap if you are  in the right buying cycle) 3. Do not attempt to browse the Web on  this...you'll only be disappointed.",5.0,"Excellent synchronization, good software,good bang for the $",952905600,"03 13, 2000",0.194702380952381,169,66,70,0.9295774647887324,2000-03-13,5242,0.049673676577229875,42.54348838057959,0.9391589358535053
A2E7E9EWADK4S6,B00001QEMF,"Rosemary Thornton ""Niece of Murder Victim, Ad...","[92, 98]","But the fact is, I use the automatic setting 99.9% of the time. It is a nearly a fool-proof camera that takes perfect pictures almost every time. (I own the Canon Rebel G - very similar to the Canon 2000, but purchased in  1998)And I hate to confess this too, but...I take photos professionally.  (people pay me for my photos and they are published in the print media and  on the Internet)Shameful, I know, but it's true. With my little Canon  Rebel, I put the little thingie on the automatic setting, point, pause (let  the camera make its best decisions) and then shoot. I then drop the film  off at the local camera shop. (first few times, I had to take the whole  camera in because I wasn't sure how to unload and reload the film, although  that's pretty easy too)When I pick up the photos, they are just  beautiful. Now, I have had to learn some hard lessons about camera flash  and shadows, but that is hardly the camera's fault. Experience has taught  me a lot, there.In summary, I am not a camera person. I don't *want* to  be a camera person. But my Canon Rebel has paid for itself many times over  from the photos I've sold. It combines the best of modern electronics with  photographic excellence.And it has a dazzling display of options for  those who want to play with all the fancy features. But for me - I'm  sticking with the automatic thingie.I would highly recommend this camera  to others.THREE different people (that I know of) have bought this  camera, after watching me use it and then seeing the end results. (under  the &quot;good grief, if she can take good pictures, anybody can&quot;  philosophy.)They were all astonished that someone who knows so little  could take such incredible photos.Only downside - it is a delicate  camera. No forgiveness factor on dropping it. I use the STRAP faithfully.",5.0,I hate to admit how I use my Canon Rebel G (98 model) but...,957225600,"05 2, 2000",0.206171875,320,92,98,0.9292929292929292,2000-05-02,5192,0.058738216098622176,80.29855075509789,0.9388714859457463
AFXTKAO0CB354,B00000J1F3,C. Weaver,"[13, 13]","If you still use blank VHS VCs like I do, this three pack is really handy. I know that most of us are using DVDs now, but I still find a use at times for an eight or nine hour VC and this fills the bill. This tape stands up pretty well to being used over and over and I would surely suggested it if tape is what you need.",5.0,A Fine Blank VHS Tape.,1279670400,"07 21, 2010",0.37,70,13,13,0.9285714285714286,2010-07-21,1460,0.7353154459753444,18.008471718636695,0.9381439190414503
A850S0PK7OMFU,B00000J1E6,t00nz,"[26, 27]","Been using this stuff for a couple years.  Works great for me. I use it different than the instruction.  Find a flat surface, lay a bundle of tissue on it, place the disk scratched face up.  Place a couple drops of #1 abrasive on the disk and immediately start wiping with some pressure radially outward (you don't have to wait 5 minutes).  Keep working your way around the disk until the solution is dry (about 5 minutes).  Spray once with #2, and using a clean TISSUE, continue wiping VERY GENTLY radially outward until #2 dries.  Try the disk.  If it doesn't work, repeat all the above until it does.  This really does work, but it can take some elbow grease and repeated tries depending on the severity of the scratches.  I've had a LOT of scratched disks, and I haven't found one yet that I couldn't fix with this.",5.0,Works great for me.,1198713600,"12 27, 2007",0.1594444444444444,149,26,27,0.9285714285714286,2007-12-27,2397,0.5654459753444525,37.66336546209008,0.9381435749494372
A2X2VP3OBZ6VFE,B00001QEMF,C.M.,"[13, 13]","I have had such a great time learning to use this camera and taking photos. I used it immediately, switching the dial to automatic and letting it do everything. It was exactly like a point and shoot. But when I learned how to adjust aperture and shutter speed, I took even better photos. I highly recommend this camera. I took it to Alaska in August and people said how beautiful and crisp my photos were. If you have the money, also invest in a telefoto lens. Sometimes 80mm just isn't long enough. But you can always add that later.",5.0,I love my camera!,1036972800,"11 11, 2002",0.276,99,13,13,0.9285714285714286,2002-11-11,4269,0.22606961566352435,25.107660261058736,0.9381428874998656
